南関東ブロック,神奈川県,比例票

政党名,県計,(%),横浜市中区,(%),横浜市磯子区,(%),横浜市金沢区,(%),横浜市西区,(%),横浜市南区,(%),横浜市港南区,(%),横浜市鶴見区,(%),横浜市神奈川区,(%),横浜市栄区,(%),鎌倉市,(%),逗子市,(%),葉山町,(%),横浜市戸塚区,(%),横浜市泉区,(%),横浜市瀬谷区,(%),横浜市保土ケ谷区,(%),横浜市旭区,(%),横浜市港北区,(%),横浜市都筑区,(%),横浜市緑区,(%),横浜市青葉区,(%),川崎市多摩区・宮前区,(%),川崎市麻生区,(%),川崎市川崎区,(%),川崎市幸区,(%),川崎市中原区１０区,(%),横須賀市,(%),三浦市,(%),藤沢市,(%),寒川町,(%),大和市,(%),海老名市,(%),座間市１３区,(%),綾瀬市,(%),相模原市緑区１４区,(%),相模原市中央区,(%),相模原市南区１４区,(%),平塚市,(%),茅ヶ崎市,(%),大磯町,(%),二宮町,(%),相模原市緑区１６区,(%),相模原市南区１６区,(%),厚木市,(%),伊勢原市,(%),座間市１６区,(%),愛川町,(%),清川村,(%),小田原市,(%),秦野市,(%),南足柄市,(%),中井町,(%),大井町,(%),松田町,(%),山北町,(%),開成町,(%),箱根町,(%),真鶴町,(%),湯河原町,(%),川崎市高津区・中原区,(%),川崎市宮前区１８区,(%),
自民,1450631.000,34.16,20553,33.40,23670,32.50,29858,32.33,18070,37.76,31312,36.11,38409,36.70,40263,33.17,36316,33.88,20714,34.12,29095,32.16,10428,32.76,5658,33.16,45083,34.03,23654,33.21,17089,32.08,29473,31.22,35603,31.02,58078,35.03,35545,35.53,28325,33.93,54960,35.53,33208,31.35,29833,32.67,29383,31.75,25440,32.23,27248,33.00,72944,42.38,7933,42.90,65113,31.97,6382,31.63,35712,33.42,23947,35.82,16243,33.96,12421,35.43,15707,33.13,39650,33.02,28625,33.41,43205,37.17,40916,34.94,6155,36.76,5704,37.91,10528,33.30,14501,31.00,33706,34.42,16648,35.28,3404,32.74,5261,31.73,560,34.80,31258,35.72,25726,35.30,7423,35.94,1811,40.59,3105,38.63,2188,38.97,2324,40.60,3451,37.51,1978,39.17,1364,35.10,4598,35.71,48309,32.64,34563,32.74
立民,941783.675,22.18,12774,20.76,17095,23.47,22859,24.75,9444,19.73,17227,19.86,23239,22.21,23424,19.30,23169,21.62,15500,25.53,22883,25.30,7689,24.16,3944,23.12,31182,23.54,17606,24.72,13092,24.57,21487,22.76,28641,24.95,39513,23.83,24983,24.97,21126,25.30,40921,26.45,22567,21.31,22851,25.02,12257,13.24,12968,16.43,13530,16.38,27096,15.74,2542,13.75,47710,23.43,4496,22.28,23686,22.16,14844,22.21,10552,22.06,7100,20.25,11518,24.29,27470,22.88,20637,24.09,21299,18.33,23697,20.24,3407,20.35,3056,20.31,8281,26.19,11862,25.36,24419,24.94,11545,24.46,2451,23.57,3948,23.81,355,22.06,21270,24.30,17361,23.82,4986,24.14,962,21.56,1910,23.76,1437,25.59,1483,25.91,2278,24.76,842,16.67,885,22.77,3146,24.43,28661,19.36,22590,21.40
公明,460450.000,10.84,5932,9.64,7802,10.71,9117,9.87,4185,8.75,10841,12.50,10628,10.16,14342,11.81,10111,9.43,4967,8.18,6212,6.87,2455,7.71,1367,8.01,12241,9.24,7677,10.78,7028,13.19,12547,13.29,15158,13.21,12388,7.47,7577,7.57,8610,10.31,9499,6.14,10179,9.61,6165,6.75,13877,14.99,9387,11.89,6299,7.63,24070,13.98,2766,14.96,18748,9.21,3202,15.87,13814,12.93,6888,10.30,6210,12.98,5999,17.11,6084,12.83,17227,14.35,8042,9.39,16124,13.87,12510,10.68,1698,10.14,1362,9.05,4796,15.17,6434,13.75,12752,13.02,5661,12.00,1364,13.12,3414,20.59,338,21.01,10319,11.79,8621,11.83,2624,12.70,528,11.83,993,12.35,568,10.12,650,11.36,982,10.67,766,15.17,595,15.31,1566,12.16,15310,10.34,10834,10.26
共産,315577.000,7.43,4244,6.90,5195,7.13,6636,7.19,3063,6.40,6981,8.05,7856,7.51,11504,9.48,8777,8.19,4227,6.96,8015,8.86,2558,8.04,1317,7.72,10067,7.60,5387,7.56,3848,7.22,6838,7.24,8457,7.37,11714,7.07,5264,5.26,5756,6.89,9611,6.21,10356,9.78,7524,8.24,9884,10.68,6879,8.71,6799,8.23,12759,7.41,1867,10.10,14645,7.19,1431,7.09,7353,6.88,4214,6.30,3618,7.56,2140,6.10,2849,6.01,8304,6.92,6311,7.37,8133,7.00,7867,6.72,1170,6.99,1194,7.94,2380,7.53,3662,7.83,6105,6.24,2984,6.32,761,7.32,1140,6.88,102,6.34,5983,6.84,5052,6.93,1402,6.79,349,7.82,493,6.13,336,5.98,325,5.68,478,5.20,529,10.48,287,7.39,1013,7.87,11888,8.03,7696,7.29
維新,530707.000,12.50,9655,15.69,10244,14.06,13508,14.63,6221,13.00,9313,10.74,12205,11.66,15546,12.81,13733,12.81,8454,13.93,12750,14.10,4548,14.29,2297,13.46,16804,12.68,8583,12.05,5574,10.46,12605,13.35,14367,12.52,21170,12.77,13573,13.57,9115,10.92,19884,12.85,13730,12.96,12908,14.13,14409,15.57,13622,17.26,16068,19.46,16081,9.34,1523,8.24,31388,15.41,2409,11.94,11574,10.83,7767,11.62,5126,10.72,3290,9.38,4821,10.17,12051,10.04,9660,11.27,12070,10.38,14277,12.19,1896,11.32,1633,10.85,2237,7.07,4290,9.17,9161,9.36,4393,9.31,1044,10.04,1215,7.33,104,6.46,8889,10.16,7348,10.08,1973,9.55,385,8.63,702,8.73,484,8.62,446,7.79,882,9.59,456,9.03,331,8.52,1142,8.87,22699,15.34,16074,15.23
国民,218791.265,5.15,2970,4.83,3450,4.74,4004,4.34,2840,5.93,4265,4.92,4971,4.75,6955,5.73,6344,5.92,2642,4.35,3765,4.16,1261,3.96,631,3.70,7663,5.78,3322,4.66,2664,5.00,4662,4.94,4788,4.17,10157,6.13,5820,5.82,4313,5.17,8628,5.58,6540,6.17,4760,5.21,5641,6.09,4970,6.30,6463,7.83,6995,4.06,662,3.58,9905,4.86,759,3.76,5717,5.35,3748,5.61,2263,4.73,1505,4.29,2633,5.55,6084,5.07,4982,5.81,5335,4.59,5699,4.87,749,4.47,679,4.51,1068,3.38,2339,5.00,4773,4.87,2530,5.36,524,5.04,601,3.62,42,2.61,3801,4.34,3336,4.58,779,3.77,141,3.16,281,3.50,221,3.94,157,2.74,483,5.25,151,2.99,135,3.47,436,3.39,9136,6.17,5623,5.33
れ新,181280.000,4.27,3273,5.32,2827,3.88,3370,3.65,2269,4.74,3962,4.57,3949,3.77,5372,4.43,4797,4.48,2327,3.83,4785,5.29,1828,5.74,1271,7.45,5084,3.84,2660,3.74,2164,4.06,3681,3.90,4102,3.57,7566,4.56,4284,4.28,3293,3.94,6409,4.14,5467,5.16,4167,4.56,3973,4.29,2949,3.74,3488,4.22,6495,3.77,648,3.50,9088,4.46,748,3.71,5094,4.77,3078,4.60,2137,4.47,1364,3.89,2067,4.36,5108,4.25,4021,4.69,4479,3.85,5753,4.91,776,4.64,647,4.30,1377,4.35,2005,4.29,3661,3.74,1742,3.69,507,4.88,568,3.43,59,3.67,3256,3.72,2773,3.81,761,3.68,153,3.43,282,3.51,215,3.83,153,2.67,309,3.36,200,3.96,168,4.32,544,4.22,6989,4.72,4738,4.49
社民,79372.000,1.87,1082,1.76,1379,1.89,1744,1.89,815,1.70,1444,1.67,1885,1.80,1772,1.46,1932,1.80,1095,1.80,1734,1.92,608,1.91,335,1.96,2438,1.84,1289,1.81,1060,1.99,1589,1.68,2065,1.80,2631,1.59,1430,1.43,1641,1.97,2462,1.59,1898,1.79,1706,1.87,1360,1.47,1200,1.52,1180,1.43,3026,1.76,294,1.59,4017,1.97,432,2.14,2001,1.87,1292,1.93,879,1.84,678,1.93,891,1.88,2112,1.76,1922,2.24,3655,3.14,4349,3.71,625,3.73,543,3.61,582,1.84,914,1.95,1672,1.71,922,1.95,165,1.59,198,1.19,25,1.55,1530,1.75,1548,2.12,441,2.14,74,1.66,142,1.77,100,1.78,125,2.18,197,2.14,71,1.41,75,1.93,245,1.90,2220,1.50,1636,1.55
Ｎ党,68423.000,1.61,1062,1.73,1177,1.62,1246,1.35,948,1.98,1376,1.59,1508,1.44,2214,1.82,2000,1.87,784,1.29,1217,1.35,453,1.42,242,1.42,1921,1.45,1039,1.46,755,1.42,1531,1.62,1590,1.39,2583,1.56,1558,1.56,1310,1.57,2311,1.49,1974,1.86,1413,1.55,1769,1.91,1522,1.93,1506,1.82,2652,1.54,256,1.38,3030,1.49,318,1.58,1922,1.80,1067,1.60,808,1.69,559,1.59,844,1.78,2069,1.72,1481,1.73,1929,1.66,2028,1.73,266,1.59,228,1.52,370,1.17,773,1.65,1665,1.70,765,1.62,178,1.71,235,1.42,24,1.49,1211,1.38,1110,1.52,265,1.28,59,1.32,130,1.62,66,1.18,61,1.07,140,1.52,57,1.13,46,1.18,186,1.44,2797,1.89,1819,1.72

南関東ブロック,山梨県,比例票

政党名,県計,(%),甲府市,(%),韮崎市,(%),南アルプス市,(%),北杜市,(%),甲斐市,(%),中央市,(%),市川三郷町,(%),早川町,(%),身延町,(%),南部町,(%),富士川町,(%),昭和町,(%),富士吉田市,(%),都留市,(%),山梨市,(%),大月市,(%),笛吹市,(%),上野原市,(%),甲州市,(%),道志村,(%),西桂町,(%),忍野村,(%),山中湖村,(%),鳴沢村,(%),富士河口湖町,(%),小菅村,(%),丹波山村,(%),
自民,159754.000,39.67,30137,35.73,5665,38.02,12043,35.44,8722,32.73,12667,36.54,5185,36.50,3073,37.68,301,48.71,3232,50.04,2264,50.46,3013,38.14,3433,37.17,12958,52.57,6945,44.43,6965,40.47,5578,42.34,11755,38.18,5718,46.20,6839,42.23,471,46.91,1121,46.38,2392,50.99,1679,51.84,831,47.00,6285,48.04,290,56.20,192,53.63
立民,100013.403,24.83,21851,25.91,4109,27.58,8410,24.75,7847,29.45,9281,26.77,3801,26.75,2212,27.12,161,26.05,1725,26.71,1171,26.10,2310,29.24,2386,25.84,4404,17.87,3152,20.16,4623,26.86,2976,22.59,7620,24.75,2705,21.86,4095,25.29,207,20.62,502,20.77,740,15.77,593,18.31,362,20.48,2595,19.84,92,17.83,72,20.11
公明,47069.000,11.69,9715,11.52,1735,11.64,5050,14.86,2708,10.16,4102,11.83,1838,12.94,1132,13.88,62,10.03,496,7.68,306,6.82,904,11.44,1020,11.04,2536,10.29,2201,14.08,1804,10.48,1770,13.43,3974,12.91,1193,9.64,1641,10.13,146,14.54,370,15.31,557,11.87,322,9.94,183,10.35,1190,9.10,63,12.21,51,14.25
共産,25983.000,6.45,6786,8.05,945,6.34,2844,8.37,2444,9.17,2059,5.94,726,5.11,522,6.40,17,2.75,276,4.27,159,3.54,431,5.46,505,5.47,839,3.40,830,5.31,972,5.65,868,6.59,1977,6.42,747,6.04,887,5.48,52,5.18,59,2.44,165,3.52,110,3.40,61,3.45,672,5.14,16,3.10,14,3.91
維新,24013.000,5.96,5894,6.99,752,5.05,1847,5.44,1381,5.18,2296,6.62,952,6.70,337,4.13,24,3.88,194,3.00,192,4.28,393,4.98,657,7.11,1436,5.83,849,5.43,954,5.54,658,4.99,1922,6.24,705,5.70,910,5.62,38,3.78,115,4.76,305,6.50,198,6.11,125,7.07,855,6.54,13,2.52,11,3.07
国民,18258.571,4.53,3729,4.42,691,4.64,1506,4.43,1077,4.04,1730,4.99,747,5.26,334,4.10,24,3.88,250,3.87,188,4.19,364,4.61,559,6.05,1039,4.22,752,4.81,795,4.62,559,4.24,1417,4.60,535,4.32,721,4.45,36,3.59,117,4.84,234,4.99,117,3.61,74,4.19,630,4.82,15,2.91,3,0.84
れ新,16597.000,4.12,3502,4.15,608,4.08,1371,4.03,1657,6.22,1493,4.31,577,4.06,322,3.95,18,2.91,149,2.31,112,2.50,301,3.81,386,4.18,906,3.68,556,3.56,665,3.86,468,3.55,1273,4.13,459,3.71,656,4.05,37,3.69,90,3.72,179,3.82,147,4.54,76,4.30,558,4.27,20,3.88,11,3.07
社民,5886.000,1.46,1586,1.88,215,1.44,411,1.21,468,1.76,508,1.47,199,1.40,130,1.59,5,0.81,98,1.52,65,1.45,107,1.35,127,1.38,194,0.79,173,1.11,258,1.50,192,1.46,452,1.47,187,1.51,265,1.64,12,1.20,18,0.74,36,0.77,25,0.77,18,1.02,130,0.99,5,0.97,2,0.56
Ｎ党,5163.000,1.28,1150,1.36,181,1.21,500,1.47,341,1.28,534,1.54,182,1.28,94,1.15,6,0.97,39,0.60,30,0.67,76,0.96,162,1.75,338,1.37,174,1.11,175,1.02,106,0.80,399,1.30,127,1.03,179,1.11,5,0.50,25,1.03,83,1.77,48,1.48,38,2.15,167,1.28,2,0.39,2,0.56

