,,有権者数,,,,363778,70286,120424,98806,1246,2464,2310,3919,3905,1683,1510,1811,2430,11949,4922,10334,1354,722,1718,2544,2731,15812,898
,,投票率,(％),,,61.14,58.91,60.59,58.20,65.73,75.97,73.29,74.66,71.29,77.66,68.41,68.91,75.80,66.51,70.72,63.20,74.67,78.95,67.11,64.58,70.78,63.61,75.50

,,投票者数,,,,222399,41405,72962,57503,819,1872,1693,2926,2784,1307,1033,1248,1842,7947,3481,6531,1011,570,1153,1643,1933,10058,678
,,無効票＋他,,,,4443,1028,1583,982,8,35,32,68,45,24,20,25,43,175,28,110,8,8,30,30,24,124,13
,,有効票,,,,217956,40377,71379,56521,811,1837,1661,2858,2739,1283,1013,1223,1799,7772,3453,6421,1003,562,1123,1613,1909,9934,665

当,重複,中村裕之,自民,前,60歳,109326,19286,33020,26631,520,1130,886,1575,1378,792,646,655,1187,4589,2235,4106,727,397,715,1145,1123,6232,351
,,得票率,(％),,,50.16,47.76,46.26,47.12,64.12,61.51,53.34,55.11,50.31,61.73,63.77,53.56,65.98,59.05,64.73,63.95,72.48,70.64,63.67,70.99,58.83,62.73,52.78
,重複,大築紅葉,立民,新,38歳,108630,21091,38359,29890,291,707,775,1283,1361,491,367,568,612,3183,1218,2315,276,165,408,468,786,3702,314
,,得票率,(％),,,49.84,52.24,53.74,52.88,35.88,38.49,46.66,44.89,49.69,38.27,36.23,46.44,34.02,40.95,35.27,36.05,27.52,29.36,36.33,29.01,41.17,37.27,47.22


,,2021年10月31日投票 衆院選   （2021年11月17日 NHKまとめ）
,,北海道５区
,,開票所名,,,,計,札幌市厚別区,江別市,千歳市,恵庭市,北広島市,石狩市,当別町,新篠津村
,,有権者数,,,,467864,109765,102373,81850,58951,49524,49021,13819,2561
,,投票率,(％),,,60.22,63.23,61.57,54.01,61.63,61.16,56.71,63.51,73.64

,,投票者数,,,,281726,69408,63029,44208,36329,30291,27798,8777,1886
,,無効票＋他,,,,5132,1168,993,990,722,552,471,216,20
,,有効票,,,,276594,68240,62036,43218,35607,29739,27327,8561,1866

当,重複,和田義明,自民,前,50歳,139950,30156,30187,26559,20714,13366,13060,4632,1276
,,得票率,(％),,,50.60,44.19,48.66,61.45,58.17,44.94,47.79,54.11,68.38
,重複,池田真紀,立民,前,49歳,111366,30642,26402,13283,12095,13681,11683,3083,497
,,得票率,(％),,,40.26,44.90,42.56,30.73,33.97,46.00,42.75,36.01,26.63
,,橋本美香,共産,新,51歳,16758,5188,3897,1689,1568,1879,1872,598,67
,,得票率,(％),,,6.06,7.60,6.28,3.91,4.40,6.32,6.85,6.99,3.59
,,大津伸太郎,無,新,56歳,8520,2254,1550,1687,1230,813,712,248,26
,,得票率,(％),,,3.08,3.30,2.50,3.90,3.45,2.73,2.61,2.90,1.39


,,2021年10月31日投票 衆院選   （2021年11月17日 NHKまとめ）
,,北海道６区
,,開票所名,,,,計,旭川市,士別市,名寄市,富良野市,鷹栖町,東神楽町,当麻町,比布町,愛別町,上川町,東川町,美瑛町,上富良野町,中富良野町,南富良野町,占冠村,和寒町,剣淵町,下川町,美深町,音威子府村,中川町,幌加内町
,,有権者数,,,,415008,284543,15737,23104,17889,5697,8253,5491,3127,2318,2992,6783,8467,8922,4057,2040,966,2754,2605,2719,3558,557,1250,1179
,,投票率,(％),,,56.86,52.77,62.39,64.53,60.81,63.14,64.35,62.81,70.42,73.94,71.56,65.31,65.57,65.58,70.89,73.73,70.29,77.05,72.59,74.88,70.35,82.59,76.24,77.69

,,投票者数,,,,235959,150167,9818,14908,10879,3597,5311,3449,2202,1714,2141,4430,5552,5851,2876,1504,679,2122,1891,2036,2503,460,953,916
,,無効票＋他,,,,4110,2506,143,265,187,53,96,59,31,29,45,90,91,170,45,31,20,41,48,41,70,9,18,22
,,有効票,,,,231849,147661,9675,14643,10692,3544,5215,3390,2171,1685,2096,4340,5461,5681,2831,1473,659,2081,1843,1995,2433,451,935,894

当,重複,東国幹,自民,新,53歳,128670,83385,4974,8390,5835,1771,2521,1767,1074,964,928,2257,2936,3669,1659,710,251,1081,867,1065,1277,162,530,597
,,得票率,(％),,,55.50,56.47,51.41,57.30,54.57,49.97,48.34,52.12,49.47,57.21,44.27,52.00,53.76,64.58,58.60,48.20,38.09,51.95,47.04,53.38,52.49,35.92,56.68,66.78
,重複,西川将人,立民,新,52歳,93403,57497,4456,5759,4515,1598,2415,1496,1022,670,1112,1880,2336,1757,1090,689,391,938,904,851,1095,275,378,279
,,得票率,(％),,,40.29,38.94,46.06,39.33,42.23,45.09,46.31,44.13,47.08,39.76,53.05,43.32,42.78,30.93,38.50,46.78,59.33,45.07,49.05,42.66,45.01,60.98,40.43,31.21
,重複,齊藤忠行,Ｎ党,新,30歳,9776,6779,245,494,342,175,279,127,75,51,56,203,189,255,82,74,17,62,72,79,61,14,27,18
,,得票率,(％),,,4.22,4.59,2.53,3.37,3.20,4.94,5.35,3.75,3.45,3.03,2.67,4.68,3.46,4.49,2.90,5.02,2.58,2.98,3.91,3.96,2.51,3.10,2.89,2.01


,,2021年10月31日投票 衆院選   （2021年11月17日 NHKまとめ）
,,北海道７区
,,開票所名,,,,計,釧路市,根室市,釧路町,厚岸町,浜中町,標茶町,弟子屈町,鶴居村,白糠町,別海町,中標津町,標津町,羅臼町
,,有権者数,,,,253134,142678,21137,16482,7670,4705,6232,6033,2107,6625,11944,19291,4212,4018
,,投票率,(％),,,56.19,53.47,51.32,54.51,63.89,68.80,68.84,68.03,71.71,62.26,65.27,56.24,68.28,60.38

,,投票者数,,,,142241,76294,10847,8985,4900,3237,4290,4104,1511,4125,7796,10850,2876,2426
,,無効票＋他,,,,2968,1468,303,157,72,63,65,82,18,70,168,387,58,57
,,有効票,,,,139273,74826,10544,8828,4828,3174,4225,4022,1493,4055,7628,10463,2818,2369

当,重複,伊東良孝,自民,前,72歳,80797,40701,6561,5110,3246,2289,2304,2411,932,2598,4952,6234,1816,1643
,,得票率,(％),,,58.01,54.39,62.22,57.88,67.23,72.12,54.53,59.95,62.42,64.07,64.92,59.58,64.44,69.35
,重複,篠田奈保子,立民,新,49歳,45563,26296,3013,2900,1210,682,1491,1292,433,1180,2028,3622,840,576
,,得票率,(％),,,32.71,35.14,28.58,32.85,25.06,21.49,35.29,32.12,29.00,29.10,26.59,34.62,29.81,24.31
,,石川明美,共産,新,70歳,12913,7829,970,818,372,203,430,319,128,277,648,607,162,150
,,得票率,(％),,,9.27,10.46,9.20,9.27,7.71,6.40,10.18,7.93,8.57,6.83,8.50,5.80,5.75,6.33


,,2021年10月31日投票 衆院選   （2021年11月17日 NHKまとめ）
,,北海道８区
,,開票所名,,,,計,函館市,北斗市,松前町,福島町,知内町,木古内町,七飯町,鹿部町,森町,八雲町,長万部町,江差町,上ノ国町,厚沢部町,乙部町,奥尻町,今金町,せたな町
,,有権者数,,,,361180,218949,38204,6018,3430,3604,3579,23919,3209,12580,13343,4350,6482,4009,3183,3059,2200,4398,6664
,,投票率,(％),,,60.08,57.70,58.11,68.41,67.23,68.92,68.73,61.91,63.42,63.04,60.98,71.72,64.81,66.05,71.63,73.75,77.05,70.53,73.32

,,投票者数,,,,217001,126336,22200,4117,2306,2484,2460,14808,2035,7930,8137,3120,4201,2648,2280,2256,1695,3102,4886
,,無効票＋他,,,,2765,1504,232,35,22,26,20,211,24,168,121,41,89,58,41,25,46,40,62
,,有効票,,,,214236,124832,21968,4082,2284,2458,2440,14597,2011,7762,8016,3079,4112,2590,2239,2231,1649,3062,4824

当,重複,逢坂誠二,立民,前,62歳,112857,68158,11287,1568,1063,972,1139,8268,899,3728,4532,1538,2089,1174,1088,863,581,1569,2341
,,得票率,(％),,,52.68,54.60,51.38,38.41,46.54,39.54,46.68,56.64,44.70,48.03,56.54,49.95,50.80,45.33,48.59,38.68,35.23,51.24,48.53
,重複,前田一男,自民,元,55歳,101379,56674,10681,2514,1221,1486,1301,6329,1112,4034,3484,1541,2023,1416,1151,1368,1068,1493,2483
,,得票率,(％),,,47.32,45.40,48.62,61.59,53.46,60.46,53.32,43.36,55.30,51.97,43.46,50.05,49.20,54.67,51.41,61.32,64.77,48.76,51.47


,,2021年10月31日投票 衆院選   （2021年11月17日 NHKまとめ）
,,北海道９区
,,開票所名,,,,計,室蘭市,苫小牧市,登別市,伊達市,豊浦町,壮瞥町,白老町,厚真町,洞爺湖町,安平町,むかわ町,日高町,平取町,新冠町,浦河町,様似町,えりも町,新ひだか町
,,有権者数,,,,381776,70682,143979,40388,28617,3206,2090,14508,3715,7369,6471,6676,9750,3999,4404,10069,3629,3778,18446
,,投票率,(％),,,58.92,58.29,54.87,58.21,59.55,63.94,67.42,60.39,69.42,64.26,65.82,67.33,64.53,74.04,67.35,67.96,67.57,71.49,63.33

,,投票者数,,,,224937,41201,78998,23511,17041,2050,1409,8762,2579,4735,4259,4495,6292,2961,2966,6843,2452,2701,11682
,,無効票＋他,,,,4583,735,1574,432,425,59,45,253,65,116,96,65,122,58,52,148,51,68,219
,,有効票,,,,220354,40466,77424,23079,16616,1991,1364,8509,2514,4619,4163,4430,6170,2903,2914,6695,2401,2633,11463

当,重複,山岡達丸,立民,前,42歳,113512,22346,41556,11401,8650,905,606,4023,1260,2149,2085,2041,2907,1358,1323,3203,1087,1125,5487
,,得票率,(％),,,51.51,55.22,53.67,49.40,52.06,45.45,44.43,47.28,50.12,46.53,50.08,46.07,47.12,46.78,45.40,47.84,45.27,42.73,47.87
,重複,堀井学,自民,前,49歳,106842,18120,35868,11678,7966,1086,758,4486,1254,2470,2078,2389,3263,1545,1591,3492,1314,1508,5976
,,得票率,(％),,,48.49,44.78,46.33,50.60,47.94,54.55,55.57,52.72,49.88,53.47,49.92,53.93,52.88,53.22,54.60,52.16,54.73,57.27,52.13


,,2021年10月31日投票 衆院選   （2021年11月17日 NHKまとめ）
,,北海道１０区
,,開票所名,,,,計,夕張市,岩見沢市,留萌市,美唄市,芦別市,赤平市,三笠市,滝川市,砂川市,歌志内市,深川市,南幌町,奈井江町,上砂川町,由仁町,長沼町,栗山町,月形町,浦臼町,新十津川町,妹背牛町,秩父別町,雨竜町,北竜町,沼田町,増毛町,小平町,苫前町,羽幌町,初山別村,遠別町,天塩町
,,有権者数,,,,284648,6659,68627,17594,18214,11474,8597,7116,34012,14430,2771,17602,6506,4585,2486,4349,9100,9957,2705,1502,5598,2485,2072,1987,1526,2650,3532,2565,2542,5760,999,2143,2503
,,投票率,(％),,,64.80,67.94,60.01,64.20,63.11,68.85,64.15,65.63,59.63,66.14,70.59,64.32,65.37,68.31,66.57,74.66,64.74,67.65,71.57,68.71,71.42,71.55,72.73,76.40,79.36,76,71.94,77.97,74.04,71.68,81.98,74.99,74.87

,,投票者数,,,,184447,4524,41186,11296,11494,7900,5515,4670,20281,9544,1956,11321,4253,3132,1655,3247,5891,6736,1936,1032,3998,1778,1507,1518,1211,2014,2541,2000,1882,4129,819,1607,1874
,,無効票＋他,,,,4886,103,1200,302,313,142,105,131,614,207,28,234,130,82,46,98,212,201,82,21,103,32,29,44,30,38,55,63,39,104,14,35,49
,,有効票,,,,179561,4421,39986,10994,11181,7758,5410,4539,19667,9337,1928,11087,4123,3050,1609,3149,5679,6535,1854,1011,3895,1746,1478,1474,1181,1976,2486,1937,1843,4025,805,1572,1825

当,,稲津久,公明,前,63歳,96843,2447,19713,6712,6205,5096,2923,2227,10632,4655,1067,5356,2260,1471,819,1606,3229,3600,993,509,2134,977,869,788,587,1058,1549,1182,1102,2308,522,1032,1215
,,得票率,(％),,,53.93,55.35,49.30,61.05,55.50,65.69,54.03,49.06,54.06,49.86,55.34,48.31,54.81,48.23,50.90,51.00,56.86,55.09,53.56,50.35,54.79,55.96,58.80,53.46,49.70,53.54,62.31,61.02,59.79,57.34,64.84,65.65,66.58
,重複,神谷裕,立民,前,53歳,82718,1974,20273,4282,4976,2662,2487,2312,9035,4682,861,5731,1863,1579,790,1543,2450,2935,861,502,1761,769,609,686,594,918,937,755,741,1717,283,540,610
,,得票率,(％),,,46.07,44.65,50.70,38.95,44.50,34.31,45.97,50.94,45.94,50.14,44.66,51.69,45.19,51.77,49.10,49.00,43.14,44.91,46.44,49.65,45.21,44.04,41.20,46.54,50.30,46.46,37.69,38.98,40.21,42.66,35.16,34.35,33.42


,,2021年10月31日投票 衆院選   （2021年11月17日 NHKまとめ）
,,北海道１１区
,,開票所名,,,,計,帯広市,音更町,士幌町,上士幌町,鹿追町,新得町,清水町,芽室町,中札内村,更別村,大樹町,広尾町,幕別町,池田町,豊頃町,本別町,足寄町,陸別町,浦幌町
,,有権者数,,,,283874,141650,36506,5011,4137,4313,5029,7907,15139,3262,2660,4579,5613,22320,5683,2673,5846,5654,1988,3904
,,投票率,(％),,,63.51,58.94,61.25,72.84,70.87,77.56,74.75,67.28,66.44,76.15,75.98,70.06,68.54,67.08,69.45,74.78,72.99,75.73,76.91,72.46

,,投票者数,,,,180297,83488,22359,3650,2932,3345,3759,5320,10058,2484,2021,3208,3847,14973,3947,1999,4267,4282,1529,2829
,,無効票＋他,,,,3423,1706,408,64,41,83,76,117,178,63,32,57,49,278,58,22,64,59,21,47
,,有効票,,,,176874,81782,21951,3586,2891,3262,3683,5203,9880,2421,1989,3151,3798,14695,3889,1977,4203,4223,1508,2782

当,重複,石川香織,立民,前,37歳,91538,41777,11715,1672,1496,1515,2004,2694,5024,1237,930,1457,1541,8149,2137,932,2228,2871,834,1325
,,得票率,(％),,,51.75,51.08,53.37,46.63,51.75,46.44,54.41,51.78,50.85,51.09,46.76,46.24,40.57,55.45,54.95,47.14,53.01,67.98,55.31,47.63
,重複,中川郁子,自民,元,62歳,85336,40005,10236,1914,1395,1747,1679,2509,4856,1184,1059,1694,2257,6546,1752,1045,1975,1352,674,1457
,,得票率,(％),,,48.25,48.92,46.63,53.37,48.25,53.56,45.59,48.22,49.15,48.91,53.24,53.76,59.43,44.55,45.05,52.86,46.99,32.02,44.69,52.37


,,2021年10月31日投票 衆院選   （2021年11月17日 NHKまとめ）
,,北海道１２区
,,開票所名,,,,計,北見市,網走市,稚内市,紋別市,猿払村,浜頓別町,中頓別町,枝幸町,豊富町,礼文町,利尻町,利尻富士町,幌延町,美幌町,津別町,斜里町,清里町,小清水町,訓子府町,置戸町,佐呂間町,遠軽町,湧別町,滝上町,興部町,西興部村,雄武町,大空町
,,有権者数,,,,286186,99368,29308,28034,18255,2086,3002,1453,6627,3257,2065,1712,2048,1902,16296,3936,9425,3353,3976,4074,2408,4113,16627,7225,2184,3117,910,3556,5869
,,投票率,(％),,,59.82,54.83,59.99,56.03,55.29,70.81,71.79,69.24,63.88,66.96,73.75,84.29,90.33,70.56,58.43,63.29,61.31,71.16,62.80,65.91,74.83,67.47,63.48,70.52,74.45,63.07,78.68,66.34,65.72

,,投票者数,,,,171190,54488,17581,15708,10094,1477,2155,1006,4233,2181,1523,1443,1850,1342,9522,2491,5778,2386,2497,2685,1802,2775,10554,5095,1626,1966,716,2359,3857
,,無効票＋他,,,,4095,1274,403,437,249,25,53,31,98,58,35,53,105,28,212,50,151,63,45,62,51,57,255,108,37,30,21,48,56
,,有効票,,,,167095,53214,17178,15271,9845,1452,2102,975,4135,2123,1488,1390,1745,1314,9310,2441,5627,2323,2452,2623,1751,2718,10299,4987,1589,1936,695,2311,3801

当,重複,武部新,自民,前,51歳,97634,28258,8747,9635,5935,958,1223,566,2843,1307,1100,1043,1363,930,5884,1270,3296,1333,1413,1542,990,1725,6033,3502,1038,1210,480,1671,2339
,,得票率,(％),,,58.43,53.10,50.92,63.09,60.28,65.98,58.18,58.05,68.75,61.56,73.92,75.04,78.11,70.78,63.20,52.03,58.57,57.38,57.63,58.79,56.54,63.47,58.58,70.22,65.32,62.50,69.06,72.31,61.54
,重複,川原田英世,立民,新,38歳,55321,19348,6944,4248,3203,405,700,303,1043,641,302,276,306,283,2665,904,1996,895,803,820,657,800,3530,1276,468,629,153,493,1230
,,得票率,(％),,,33.11,36.36,40.42,27.82,32.53,27.89,33.30,31.08,25.22,30.19,20.30,19.86,17.54,21.54,28.63,37.03,35.47,38.53,32.75,31.26,37.52,29.43,34.28,25.59,29.45,32.49,22.01,21.33,32.36
,,菅原誠,共産,新,48歳,14140,5608,1487,1388,707,89,179,106,249,175,86,71,76,101,761,267,335,95,236,261,104,193,736,209,83,97,62,147,232
,,得票率,(％),,,8.46,10.54,8.66,9.09,7.18,6.13,8.52,10.87,6.02,8.24,5.78,5.11,4.36,7.69,8.17,10.94,5.95,4.09,9.62,9.95,5.94,7.10,7.15,4.19,5.22,5.01,8.92,6.36,6.10


